image,model,gt_count,pred_count,true_positives,false_negatives,false_positives,splits,merges,precision,recall,f1_score,PQ,RQ,SQ
cell_00026.png,maunet_ensemble,38,35,34,4,1,0,1,0.9714285714285714,0.8947368421052632,0.9315068493150684,0.8474472254922945,0.9315068493150684,0.909759521484375
cell_00027.tiff,unet,60,103,9,51,94,0,9,0.08737864077669903,0.15,0.11042944785276075,0.060847665634623335,0.11042944785276074,0.5510094165802002
cell_00027.tiff,nnunet,60,93,25,35,68,0,10,0.26881720430107525,0.4166666666666667,0.32679738562091504,0.19749019270628887,0.32679738562091504,0.6043199896812439
cell_00027.tiff,sac,60,67,0,60,67,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00027.tiff,lstmunet,60,130,19,41,111,1,7,0.14615384615384616,0.31666666666666665,0.19999999999999998,0.11752952337265016,0.2,0.5876476168632507
cell_00027.tiff,maunet_resnet50,60,63,29,31,34,0,10,0.4603174603174603,0.48333333333333334,0.4715447154471545,0.30038759863473535,0.4715447154471545,0.6370288729667664
cell_00027.tiff,maunet_wide,60,69,29,31,40,0,10,0.42028985507246375,0.48333333333333334,0.44961240310077516,0.2810057420139165,0.4496124031007752,0.6249955296516418
cell_00027.tiff,maunet_ensemble,60,65,25,35,40,0,9,0.38461538461538464,0.4166666666666667,0.4,0.2403446912765503,0.4,0.6008617281913757
cell_00028.tiff,unet,118,213,3,115,210,0,10,0.014084507042253521,0.025423728813559324,0.018126888217522657,0.010050181535795738,0.01812688821752266,0.5544350147247314
cell_00028.tiff,nnunet,118,191,20,98,171,0,14,0.10471204188481675,0.1694915254237288,0.12944983818770225,0.07532514800531578,0.12944983818770225,0.5818867683410645
cell_00028.tiff,sac,118,175,0,118,175,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00028.tiff,lstmunet,118,245,10,108,235,0,18,0.04081632653061224,0.0847457627118644,0.05509641873278237,0.03204596272513229,0.05509641873278237,0.5816342234611511
cell_00028.tiff,maunet_resnet50,118,118,40,78,78,0,18,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.20258226637112892,0.3389830508474576,0.5976176857948303
cell_00028.tiff,maunet_wide,118,119,44,74,75,0,18,0.3697478991596639,0.3728813559322034,0.37130801687763715,0.22209475312051896,0.37130801687763715,0.5981415510177612
cell_00028.tiff,maunet_ensemble,118,129,34,84,95,1,18,0.26356589147286824,0.288135593220339,0.27530364372469635,0.16080546765192316,0.27530364372469635,0.584102213382721
cell_00029.tiff,unet,108,192,4,104,188,0,13,0.020833333333333332,0.037037037037037035,0.02666666666666667,0.014757037162780763,0.02666666666666667,0.5533888936042786
cell_00029.tiff,nnunet,108,183,11,97,172,2,17,0.060109289617486336,0.10185185185185185,0.07560137457044673,0.045436422439784935,0.07560137457044673,0.6009999513626099
cell_00029.tiff,sac,108,204,0,108,204,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00029.tiff,lstmunet,108,276,11,97,265,0,17,0.03985507246376811,0.10185185185185185,0.057291666666666664,0.03270682009557883,0.057291666666666664,0.5708826780319214
cell_00029.tiff,maunet_resnet50,108,143,34,74,109,0,19,0.23776223776223776,0.3148148148148148,0.27091633466135456,0.16149149188007492,0.27091633466135456,0.5960935950279236
cell_00029.tiff,maunet_wide,108,134,32,76,102,0,19,0.23880597014925373,0.2962962962962963,0.2644628099173554,0.1563219905884798,0.2644628099173554,0.5910925269126892
cell_00029.tiff,maunet_ensemble,108,119,28,80,91,1,20,0.23529411764705882,0.25925925925925924,0.24669603524229072,0.13884924581922622,0.24669603524229075,0.5628353357315063
cell_00030.tiff,unet,95,116,17,78,99,0,13,0.14655172413793102,0.17894736842105263,0.16113744075829384,0.09037331325747955,0.16113744075829384,0.5608461499214172
cell_00030.tiff,nnunet,95,106,51,44,55,1,12,0.4811320754716981,0.5368421052631579,0.5074626865671641,0.32589068875383975,0.5074626865671642,0.6421963572502136
cell_00030.tiff,sac,95,197,0,95,197,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00030.tiff,lstmunet,95,146,46,49,100,0,14,0.3150684931506849,0.4842105263157895,0.3817427385892116,0.22249365050763015,0.3817427385892116,0.5828366279602051
cell_00030.tiff,maunet_resnet50,95,94,57,38,37,0,15,0.6063829787234043,0.6,0.6031746031746033,0.38045867284138996,0.6031746031746031,0.6307604312896729
cell_00030.tiff,maunet_wide,95,97,53,42,44,0,15,0.5463917525773195,0.5578947368421052,0.5520833333333333,0.3534130584448576,0.5520833333333334,0.640144407749176
cell_00030.tiff,maunet_ensemble,95,85,55,40,30,0,15,0.6470588235294118,0.5789473684210527,0.6111111111111113,0.3722989062468211,0.6111111111111112,0.6092163920402527
cell_00031.tiff,unet,207,205,38,169,167,0,30,0.18536585365853658,0.18357487922705315,0.18446601941747576,0.10434203587689446,0.18446601941747573,0.5656436681747437
cell_00031.tiff,nnunet,207,187,79,128,108,0,31,0.42245989304812837,0.38164251207729466,0.40101522842639586,0.24304563472718754,0.4010152284263959,0.6060758233070374
cell_00031.tiff,sac,207,213,0,207,213,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00031.tiff,lstmunet,207,230,68,139,162,0,31,0.2956521739130435,0.3285024154589372,0.311212814645309,0.19486043545965198,0.3112128146453089,0.6261324286460876
cell_00031.tiff,maunet_resnet50,207,190,104,103,86,1,26,0.5473684210526316,0.5024154589371981,0.5239294710327457,0.3277608669674967,0.5239294710327456,0.6255820393562317
cell_00031.tiff,maunet_wide,207,199,107,100,92,0,28,0.5376884422110553,0.5169082125603864,0.5270935960591133,0.34081994870613364,0.5270935960591133,0.6466023325920105
cell_00031.tiff,maunet_ensemble,207,183,109,98,74,1,24,0.5956284153005464,0.5265700483091788,0.5589743589743589,0.3392578843312386,0.558974358974359,0.6069292426109314
cell_00032.tiff,unet,183,192,33,150,159,0,28,0.171875,0.18032786885245902,0.17600000000000002,0.0986306743621826,0.176,0.5604015588760376
cell_00032.tiff,nnunet,183,164,74,109,90,0,29,0.45121951219512196,0.40437158469945356,0.42651296829971186,0.2575347327361533,0.4265129682997118,0.6038145422935486
cell_00032.tiff,sac,183,236,0,183,236,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00032.tiff,lstmunet,183,203,67,116,136,0,31,0.33004926108374383,0.366120218579235,0.3471502590673575,0.21511691592517912,0.3471502590673575,0.6196651458740234
cell_00032.tiff,maunet_resnet50,183,161,105,78,56,0,30,0.6521739130434783,0.5737704918032787,0.6104651162790697,0.3781202522128127,0.6104651162790697,0.619396984577179
cell_00032.tiff,maunet_wide,183,155,96,87,59,0,32,0.6193548387096774,0.5245901639344263,0.5680473372781066,0.3665286972677919,0.5680473372781065,0.645243227481842
cell_00032.tiff,maunet_ensemble,183,156,108,75,48,0,27,0.6923076923076923,0.5901639344262295,0.6371681415929203,0.38561856008208956,0.6371681415929203,0.6052069067955017
cell_00033.tiff,unet,157,157,27,130,130,0,25,0.17197452229299362,0.17197452229299362,0.17197452229299362,0.09663718217497418,0.17197452229299362,0.561927318572998
cell_00033.tiff,nnunet,157,145,57,100,88,0,24,0.3931034482758621,0.3630573248407643,0.37748344370860926,0.2315539401888058,0.37748344370860926,0.6134148240089417
cell_00033.tiff,sac,157,214,0,157,214,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00033.tiff,lstmunet,157,186,58,99,128,0,25,0.3118279569892473,0.36942675159235666,0.33819241982507287,0.20593066952318909,0.33819241982507287,0.6089156866073608
cell_00033.tiff,maunet_resnet50,157,161,93,64,68,0,22,0.577639751552795,0.5923566878980892,0.5849056603773585,0.36057053984336135,0.5849056603773585,0.616459310054779
cell_00033.tiff,maunet_wide,157,144,82,75,62,0,24,0.5694444444444444,0.5222929936305732,0.5448504983388704,0.35002999844345145,0.5448504983388704,0.6424331068992615
cell_00033.tiff,maunet_ensemble,157,153,89,68,64,0,21,0.5816993464052288,0.5668789808917197,0.5741935483870968,0.35010002351576286,0.5741935483870968,0.609724760055542
cell_00034.tiff,unet,145,155,35,110,120,0,15,0.22580645161290322,0.2413793103448276,0.23333333333333334,0.13274807333946229,0.23333333333333334,0.5689203143119812
cell_00034.tiff,nnunet,145,144,83,62,61,0,18,0.5763888888888888,0.5724137931034483,0.5743944636678201,0.3544241420950444,0.5743944636678201,0.6170396208763123
cell_00034.tiff,sac,145,249,0,145,249,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00034.tiff,lstmunet,145,172,76,69,96,1,20,0.4418604651162791,0.5241379310344828,0.4794952681388013,0.3038019411947449,0.4794952681388013,0.6335869431495667
cell_00034.tiff,maunet_resnet50,145,145,98,47,47,0,19,0.6758620689655173,0.6758620689655173,0.6758620689655173,0.4250361541221882,0.6758620689655173,0.6288800239562988
cell_00034.tiff,maunet_wide,145,141,93,52,48,0,17,0.6595744680851063,0.6413793103448275,0.6503496503496503,0.4213209043849598,0.6503496503496503,0.6478375196456909
cell_00034.tiff,maunet_ensemble,145,129,90,55,39,0,18,0.6976744186046512,0.6206896551724138,0.6569343065693432,0.40634413270184594,0.656934306569343,0.6185460686683655
cell_00035.tiff,unet,95,115,29,66,86,0,7,0.25217391304347825,0.30526315789473685,0.2761904761904762,0.1565005109423683,0.2761904761904762,0.56663978099823
cell_00035.tiff,nnunet,95,104,51,44,53,0,7,0.49038461538461536,0.5368421052631579,0.5125628140703519,0.31775699069152524,0.5125628140703518,0.6199376583099365
cell_00035.tiff,sac,95,286,0,95,286,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00035.tiff,lstmunet,95,136,54,41,82,0,6,0.39705882352941174,0.5684210526315789,0.4675324675324676,0.29929177792041334,0.4675324675324675,0.640151858329773
cell_00035.tiff,maunet_resnet50,95,116,59,36,57,0,8,0.5086206896551724,0.6210526315789474,0.5592417061611374,0.36038688912775846,0.5592417061611374,0.6444206237792969
cell_00035.tiff,maunet_wide,95,109,53,42,56,0,8,0.48623853211009177,0.5578947368421052,0.5196078431372549,0.3321573523914113,0.5196078431372549,0.6392462253570557
cell_00035.tiff,maunet_ensemble,95,103,57,38,46,0,6,0.5533980582524272,0.6,0.5757575757575758,0.3594620318123789,0.5757575757575758,0.6243287920951843
cell_00036.tiff,unet,138,187,2,136,185,0,19,0.0106951871657754,0.014492753623188406,0.012307692307692308,0.007276529899010292,0.012307692307692308,0.5912180542945862
cell_00036.tiff,nnunet,138,188,8,130,180,1,25,0.0425531914893617,0.057971014492753624,0.04907975460122699,0.028282575080731166,0.049079754601226995,0.5762574672698975
cell_00036.tiff,sac,138,251,0,138,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00036.tiff,lstmunet,138,244,8,130,236,2,25,0.03278688524590164,0.057971014492753624,0.041884816753926704,0.024156894983421447,0.041884816753926704,0.576745867729187
cell_00036.tiff,maunet_resnet50,138,127,23,115,104,0,18,0.18110236220472442,0.16666666666666666,0.17358490566037738,0.1106350781782618,0.17358490566037735,0.6373542547225952
cell_00036.tiff,maunet_wide,138,123,26,112,97,0,20,0.21138211382113822,0.18840579710144928,0.1992337164750958,0.12488533436566933,0.19923371647509577,0.6268283128738403
cell_00036.tiff,maunet_ensemble,138,116,25,113,90,2,23,0.21739130434782608,0.18115942028985507,0.1976284584980237,0.12191674219289787,0.1976284584980237,0.6168987154960632
cell_00037.tiff,unet,122,192,3,119,189,0,13,0.015625,0.02459016393442623,0.01910828025477707,0.010832430830427035,0.01910828025477707,0.5668972134590149
cell_00037.tiff,nnunet,122,178,9,113,169,0,12,0.05056179775280899,0.07377049180327869,0.06,0.03419770717620849,0.06,0.5699617862701416
cell_00037.tiff,sac,122,217,0,122,217,0,1,0.0,0.0,0.0,0.0,0.0,0.0
cell_00037.tiff,lstmunet,122,249,4,118,245,1,13,0.01606425702811245,0.03278688524590164,0.021563342318059297,0.012765330445734318,0.0215633423180593,0.591992199420929
cell_00037.tiff,maunet_resnet50,122,153,34,88,119,1,21,0.2222222222222222,0.2786885245901639,0.24727272727272728,0.15077919613231314,0.24727272727272728,0.609768807888031
cell_00037.tiff,maunet_wide,122,164,29,93,135,1,20,0.17682926829268292,0.23770491803278687,0.2027972027972028,0.1261837219858503,0.20279720279720279,0.6222162842750549
cell_00037.tiff,maunet_ensemble,122,152,27,95,125,2,19,0.17763157894736842,0.22131147540983606,0.19708029197080293,0.12062296858669198,0.19708029197080293,0.6120498776435852
cell_00038.tiff,unet,306,371,7,299,364,0,32,0.018867924528301886,0.02287581699346405,0.0206794682422452,0.01175547368065117,0.0206794682422452,0.5684611201286316
cell_00038.tiff,nnunet,306,443,19,287,424,4,49,0.04288939051918736,0.06209150326797386,0.05073431241655541,0.028876472697238895,0.050734312416555405,0.5691704750061035
cell_00038.tiff,sac,306,195,0,306,195,0,2,0.0,0.0,0.0,0.0,0.0,0.0
cell_00038.tiff,lstmunet,306,411,12,294,399,2,46,0.029197080291970802,0.0392156862745098,0.03347280334728034,0.021027642812688978,0.03347280334728033,0.6282008290290833
cell_00038.tiff,maunet_resnet50,306,176,46,260,130,0,44,0.26136363636363635,0.1503267973856209,0.1908713692946058,0.11589512092938561,0.1908713692946058,0.6071896553039551
cell_00038.tiff,maunet_wide,306,185,41,265,144,4,40,0.22162162162162163,0.13398692810457516,0.1670061099796334,0.10601778088664814,0.1670061099796334,0.6348137855529785
cell_00038.tiff,maunet_ensemble,306,185,50,256,135,9,58,0.2702702702702703,0.16339869281045752,0.20366598778004075,0.12165076135375107,0.20366598778004075,0.5973052382469177
cell_00039.tiff,unet,225,220,6,219,214,0,40,0.02727272727272727,0.02666666666666667,0.02696629213483146,0.015648713808381155,0.02696629213483146,0.5803064703941345
cell_00039.tiff,nnunet,225,211,28,197,183,0,56,0.13270142180094788,0.12444444444444444,0.12844036697247707,0.07766366004943848,0.12844036697247707,0.604667067527771
cell_00039.tiff,sac,225,217,0,225,217,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00039.tiff,lstmunet,225,262,26,199,236,5,53,0.09923664122137404,0.11555555555555555,0.10677618069815195,0.06214708665068389,0.10677618069815195,0.5820313692092896
cell_00039.tiff,maunet_resnet50,225,170,46,179,124,0,46,0.27058823529411763,0.20444444444444446,0.23291139240506328,0.1379007327405712,0.23291139240506328,0.5920737981796265
cell_00039.tiff,maunet_wide,225,146,45,180,101,0,45,0.3082191780821918,0.2,0.2425876010781671,0.14283068096541332,0.24258760107816713,0.5887798070907593
cell_00039.tiff,maunet_ensemble,225,200,38,187,161,2,48,0.19095477386934673,0.1688888888888889,0.1792452830188679,0.10217169039654281,0.1792452830188679,0.5700104832649231
cell_00040.png,unet,22,67,8,14,59,0,0,0.11940298507462686,0.36363636363636365,0.1797752808988764,0.1577516941542036,0.1797752808988764,0.8774937987327576
cell_00040.png,nnunet,22,326,13,9,313,1,0,0.03987730061349693,0.5909090909090909,0.07471264367816091,0.069720476523213,0.07471264367816093,0.9331817626953125
cell_00040.png,sac,22,402,0,22,402,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00040.png,lstmunet,22,310,11,11,299,0,0,0.035483870967741936,0.5,0.06626506024096385,0.04649936003857349,0.06626506024096386,0.7017176151275635
cell_00040.png,maunet_resnet50,22,35,22,0,13,0,0,0.6285714285714286,1.0,0.7719298245614035,0.6375157372993335,0.7719298245614035,0.8258726596832275
cell_00040.png,maunet_wide,22,59,22,0,37,0,0,0.3728813559322034,1.0,0.54320987654321,0.5066046979692247,0.5432098765432098,0.9326131939888
cell_00040.png,maunet_ensemble,22,29,21,1,8,1,0,0.7241379310344828,0.9545454545454546,0.823529411764706,0.7212995431002448,0.8235294117647058,0.8758637309074402
cell_00041.png,unet,11,602,7,4,595,0,0,0.011627906976744186,0.6363636363636364,0.022838499184339313,0.014361090022238007,0.022838499184339316,0.6288105845451355
cell_00041.png,nnunet,11,1373,9,2,1364,0,0,0.0065549890750182084,0.8181818181818182,0.01300578034682081,0.009164134546511436,0.01300578034682081,0.7046201229095459
cell_00041.png,sac,11,477,0,11,477,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00041.png,lstmunet,11,585,11,0,574,0,0,0.018803418803418803,1.0,0.03691275167785235,0.02642303165173371,0.03691275167785235,0.7158239483833313
cell_00041.png,maunet_resnet50,11,19,11,0,8,0,0,0.5789473684210527,1.0,0.7333333333333334,0.6027501900990804,0.7333333333333333,0.8219320774078369
cell_00041.png,maunet_wide,11,19,11,0,8,0,0,0.5789473684210527,1.0,0.7333333333333334,0.6398381431897481,0.7333333333333333,0.8725065588951111
cell_00041.png,maunet_ensemble,11,12,11,0,1,0,0,0.9166666666666666,1.0,0.9565217391304348,0.8010590542917666,0.9565217391304348,0.8374708294868469
cell_00042.png,unet,11,242,10,1,232,0,0,0.04132231404958678,0.9090909090909091,0.07905138339920949,0.05516079574705584,0.07905138339920949,0.6977840662002563
cell_00042.png,nnunet,11,894,10,1,884,0,0,0.011185682326621925,0.9090909090909091,0.022099447513812157,0.016887023304048822,0.022099447513812154,0.7641378045082092
cell_00042.png,sac,11,175,0,11,175,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00042.png,lstmunet,11,220,7,4,213,0,0,0.031818181818181815,0.6363636363636364,0.0606060606060606,0.04242296652360396,0.06060606060606061,0.6999789476394653
cell_00042.png,maunet_resnet50,11,17,11,0,6,0,0,0.6470588235294118,1.0,0.7857142857142858,0.6763906478881836,0.7857142857142857,0.8608608245849609
cell_00042.png,maunet_wide,11,16,11,0,5,0,0,0.6875,1.0,0.8148148148148148,0.7455553302058466,0.8148148148148148,0.9149997234344482
cell_00042.png,maunet_ensemble,11,12,11,0,1,0,0,0.9166666666666666,1.0,0.9565217391304348,0.8384666287380717,0.9565217391304348,0.8765787482261658
cell_00043.png,unet,517,607,271,246,336,8,50,0.4464579901153213,0.5241779497098646,0.4822064056939502,0.32729163797724714,0.4822064056939502,0.6787376403808594
cell_00043.png,nnunet,517,812,239,278,573,3,43,0.29433497536945813,0.4622823984526112,0.35966892400300976,0.251748691114651,0.35966892400300976,0.6999456286430359
cell_00043.png,sac,517,39,2,515,37,0,1,0.05128205128205128,0.0038684719535783366,0.007194244604316546,0.004070685064192299,0.007194244604316547,0.5658252239227295
cell_00043.png,lstmunet,517,558,221,296,337,1,32,0.3960573476702509,0.4274661508704062,0.4111627906976744,0.2773339294832806,0.4111627906976744,0.6745112538337708
cell_00043.png,maunet_resnet50,517,651,348,169,303,2,35,0.5345622119815668,0.6731141199226306,0.5958904109589042,0.44626005340928904,0.5958904109589042,0.7488961815834045
cell_00043.png,maunet_wide,517,639,365,152,274,5,34,0.5712050078247262,0.7059961315280464,0.6314878892733563,0.4700817832897279,0.6314878892733564,0.7444034814834595
cell_00043.png,maunet_ensemble,517,623,402,115,221,7,29,0.6452648475120385,0.7775628626692457,0.7052631578947368,0.5197098725720456,0.7052631578947368,0.7369020581245422
cell_00044.png,unet,1291,1207,437,854,770,6,191,0.3620546810273405,0.33849728892331526,0.34987990392313856,0.21363574987034303,0.3498799039231385,0.6105973720550537
cell_00044.png,nnunet,1291,1232,575,716,657,9,199,0.4667207792207792,0.4453911696359411,0.45580657946888625,0.29901425917848823,0.45580657946888625,0.6560112833976746
cell_00044.png,sac,1291,111,2,1289,109,0,16,0.018018018018018018,0.001549186676994578,0.0028530670470756064,0.0017415722154516637,0.0028530670470756064,0.6104210615158081
cell_00044.png,lstmunet,1291,1149,432,859,717,3,145,0.37597911227154046,0.33462432223082883,0.35409836065573774,0.21132776932638198,0.3540983606557377,0.5968052744865417
cell_00044.png,maunet_resnet50,1291,1063,641,650,422,2,141,0.6030103480714958,0.4965143299767622,0.5446049277824979,0.3441258626867374,0.5446049277824979,0.6318816542625427
cell_00044.png,maunet_wide,1291,1111,700,591,411,3,141,0.6300630063006301,0.5422153369481022,0.5828476269775187,0.36356897774981417,0.5828476269775187,0.6237804889678955
cell_00044.png,maunet_ensemble,1291,1054,605,686,448,12,94,0.5745489078822412,0.4686289697908598,0.5162116040955631,0.308002055759316,0.5162116040955631,0.5966585278511047
cell_00045.png,unet,1128,672,378,750,294,0,130,0.5625,0.3351063829787234,0.42000000000000004,0.27427844882011415,0.42,0.6530439257621765
cell_00045.png,nnunet,1128,918,543,585,375,8,152,0.5915032679738562,0.48138297872340424,0.530791788856305,0.37393656137052517,0.530791788856305,0.704488217830658
cell_00045.png,sac,1128,102,0,1128,102,0,11,0.0,0.0,0.0,0.0,0.0,0.0
cell_00045.png,lstmunet,1128,799,456,672,343,1,143,0.5707133917396746,0.40425531914893614,0.47327451997924236,0.30249404115384887,0.47327451997924236,0.6391513347625732
cell_00045.png,maunet_resnet50,1128,843,620,508,223,5,139,0.7354685646500593,0.549645390070922,0.6291222729578893,0.44129068751071443,0.6291222729578894,0.7014386653900146
cell_00045.png,maunet_wide,1128,864,663,465,201,3,142,0.7673611111111112,0.5877659574468085,0.6656626506024096,0.493368743054838,0.6656626506024096,0.7411693334579468
cell_00045.png,maunet_ensemble,1128,894,691,437,203,8,132,0.772930648769575,0.6125886524822695,0.6834817012858556,0.4750763635371253,0.6834817012858556,0.6950827836990356
cell_00046.png,unet,688,1059,220,468,839,9,54,0.2077431539187913,0.31976744186046513,0.2518603319977104,0.16467987365154926,0.25186033199771035,0.6538539528846741
cell_00046.png,nnunet,688,1234,278,410,956,26,49,0.2252836304700162,0.40406976744186046,0.2892819979188346,0.20161026585982814,0.2892819979188345,0.6969333291053772
cell_00046.png,sac,688,118,1,687,117,0,4,0.00847457627118644,0.0014534883720930232,0.0024813895781637713,0.0012748423344444105,0.0024813895781637717,0.5137614607810974
cell_00046.png,lstmunet,688,957,297,391,660,14,51,0.3103448275862069,0.4316860465116279,0.3610942249240122,0.23748304184446944,0.36109422492401216,0.657676100730896
cell_00046.png,maunet_resnet50,688,723,375,313,348,12,37,0.5186721991701245,0.5450581395348837,0.5315379163713679,0.37679904154392946,0.5315379163713678,0.708884596824646
cell_00046.png,maunet_wide,688,823,492,196,331,18,48,0.5978128797083839,0.7151162790697675,0.6512243547319655,0.4748991591341838,0.6512243547319656,0.7292404770851135
cell_00046.png,maunet_ensemble,688,721,477,211,244,17,38,0.6615811373092927,0.6933139534883721,0.6770759403832505,0.48612982707297747,0.6770759403832506,0.7179841995239258
cell_00047.png,unet,998,1119,192,806,927,17,91,0.17158176943699732,0.19238476953907815,0.18138875767595655,0.11082387139451465,0.18138875767595655,0.6109743118286133
cell_00047.png,nnunet,998,944,272,726,672,12,73,0.288135593220339,0.2725450901803607,0.2801235839340886,0.19391762510509866,0.2801235839340886,0.6922574043273926
cell_00047.png,sac,998,134,0,998,134,0,14,0.0,0.0,0.0,0.0,0.0,0.0
cell_00047.png,lstmunet,998,1061,347,651,714,13,96,0.32704995287464655,0.34769539078156314,0.3370568237008257,0.20880195473860397,0.3370568237008256,0.6194859147071838
cell_00047.png,maunet_resnet50,998,835,606,392,229,3,82,0.725748502994012,0.6072144288577155,0.6612111292962356,0.44781223139474124,0.6612111292962357,0.6772605776786804
cell_00047.png,maunet_wide,998,895,683,315,212,5,84,0.7631284916201118,0.6843687374749499,0.7216059165346012,0.5123526584642373,0.7216059165346012,0.7100172638893127
cell_00047.png,maunet_ensemble,998,833,586,412,247,6,62,0.7034813925570228,0.5871743486973948,0.6400873839432005,0.4172150463695932,0.6400873839432004,0.6518095135688782
cell_00048.png,unet,1510,1089,664,846,425,3,220,0.6097337006427915,0.43973509933774835,0.510965756060023,0.3191983331942292,0.510965756060023,0.6246961355209351
cell_00048.png,nnunet,1510,1277,979,531,298,4,202,0.7666405638214565,0.6483443708609271,0.7025475421600287,0.49226119161550397,0.7025475421600287,0.7006802558898926
cell_00048.png,sac,1510,185,4,1506,181,0,23,0.021621621621621623,0.0026490066225165563,0.004719764011799411,0.0028743752336080094,0.00471976401179941,0.609008252620697
cell_00048.png,lstmunet,1510,1204,787,723,417,4,183,0.6536544850498339,0.5211920529801325,0.5799557848194546,0.3819851012201808,0.5799557848194546,0.6586452126502991
cell_00048.png,maunet_resnet50,1510,1196,995,515,201,1,169,0.8319397993311036,0.6589403973509934,0.7354028085735403,0.5094171845727907,0.7354028085735402,0.692704975605011
cell_00048.png,maunet_wide,1510,1293,1109,401,184,3,148,0.8576952822892498,0.7344370860927152,0.7912950410274706,0.5620820289248447,0.7912950410274706,0.7103317975997925
cell_00048.png,maunet_ensemble,1510,1221,972,538,249,7,132,0.7960687960687961,0.6437086092715232,0.7118271695349688,0.46653193564957984,0.7118271695349688,0.6554005742073059
cell_00049.png,unet,749,934,404,345,530,1,71,0.43254817987152033,0.5393858477970628,0.4800950683303625,0.30222672843819776,0.4800950683303625,0.6295143365859985
cell_00049.png,nnunet,749,1121,475,274,646,4,74,0.423728813559322,0.6341789052069426,0.5080213903743316,0.37259260122788784,0.5080213903743316,0.7334191203117371
cell_00049.png,sac,749,101,2,747,99,0,4,0.019801980198019802,0.0026702269692923898,0.004705882352941176,0.0025826543920180376,0.004705882352941176,0.548814058303833
cell_00049.png,lstmunet,749,661,343,406,318,2,51,0.518910741301059,0.45794392523364486,0.4865248226950355,0.3035710512323582,0.48652482269503544,0.6239579916000366
cell_00049.png,maunet_resnet50,749,607,521,228,86,1,60,0.8583196046128501,0.6955941255006676,0.7684365781710915,0.5470586534270846,0.7684365781710915,0.7119112610816956
cell_00049.png,maunet_wide,749,662,525,224,137,3,56,0.7930513595166163,0.7009345794392523,0.744153082919915,0.5274535450506177,0.744153082919915,0.7087970972061157
cell_00049.png,maunet_ensemble,749,608,467,282,141,10,53,0.7680921052631579,0.6234979973297731,0.68828297715549,0.45266582874489253,0.68828297715549,0.6576740145683289
cell_00050.png,unet,1281,1262,479,802,783,7,187,0.3795562599049128,0.3739266198282592,0.37672040896578846,0.2325855153215433,0.37672040896578846,0.6173955798149109
cell_00050.png,nnunet,1281,1106,551,730,555,15,187,0.49819168173598555,0.4301327088212334,0.46166736489317134,0.301490801969831,0.46166736489317134,0.6530476808547974
cell_00050.png,sac,1281,110,1,1280,109,0,36,0.00909090909090909,0.00078064012490242,0.0014378145219266713,0.0007449203391112842,0.0014378145219266715,0.5180920958518982
cell_00050.png,lstmunet,1281,1034,376,905,658,1,117,0.36363636363636365,0.2935206869633099,0.3248380129589633,0.19562565162938822,0.3248380129589633,0.6022252440452576
cell_00050.png,maunet_resnet50,1281,996,623,658,373,0,147,0.6255020080321285,0.48633879781420764,0.5472112428634167,0.35017161218545184,0.5472112428634168,0.6399203538894653
cell_00050.png,maunet_wide,1281,1051,691,590,360,2,129,0.6574690770694577,0.5394223263075723,0.5926243567753002,0.3861801012915976,0.5926243567753001,0.6516439914703369
cell_00050.png,maunet_ensemble,1281,969,607,674,361,5,109,0.6270661157024794,0.47384855581576896,0.5397954646509561,0.3312493285479785,0.539795464650956,0.6136571168899536
cell_00051.png,unet,669,599,434,235,165,1,59,0.7245409015025042,0.648729446935725,0.6845425867507886,0.4681975175905679,0.6845425867507886,0.6839567422866821
cell_00051.png,nnunet,669,747,437,232,310,6,58,0.5850066934404283,0.6532137518684604,0.617231638418079,0.4452612421101769,0.617231638418079,0.7213843464851379
cell_00051.png,sac,669,55,2,667,53,0,6,0.03636363636363636,0.0029895366218236174,0.005524861878453039,0.002996795743868496,0.0055248618784530384,0.5424200296401978
cell_00051.png,lstmunet,669,596,339,330,257,0,45,0.5687919463087249,0.5067264573991032,0.5359683794466403,0.3398432162439399,0.5359683794466403,0.6340732574462891
cell_00051.png,maunet_resnet50,669,680,533,136,147,2,47,0.7838235294117647,0.796711509715994,0.7902149740548555,0.5810542585586423,0.7902149740548554,0.7353116273880005
cell_00051.png,maunet_wide,669,655,543,126,112,0,48,0.8290076335877863,0.8116591928251121,0.8202416918429002,0.6249447914228698,0.8202416918429003,0.7619032263755798
